ID,Feature_Alpha,Feature_Beta,Feature_Gamma,Feature_Delta,Feature_Epsilon,Feature_Zeta,Feature_Eta,Feature_Theta,Target_Value
10998,4.625,25.0,6.554716981132075,1.0188679245283019,840.0,3.169811320754717,33.89,-117.83,2.457
16472,4.125,34.0,5.87218045112782,1.0225563909774436,825.0,3.101503759398496,34.09,-117.9,2.208
18709,1.2864,40.0,2.5520702634880803,1.1279799247176914,1257.0,1.5771643663739021,33.77,-118.2,1.313
17245,78.03099999999999,216.0,7.1535087719298245,1.0,6.396929655216146,2.6271929824561404,38.58,-121.34,2.672
13730,40.602999999999994,252.0,4.5809935205183585,0.9611231101511879,7.701652362642226,4.775377969762419,34.96,-120.45,1.176
13529,60.43300000000001,240.0,6.470756062767475,1.0099857346647647,7.502738210754851,2.5848787446504993,38.07,-122.41,4.359
1820,3.0568,41.0,4.868243243243243,0.9256756756756757,646.0,2.1824324324324325,36.77,-119.82,0.713
5681,3.8194,25.0,6.180769230769231,1.0769230769230769,899.0,3.457692307692308,32.58,-117.07,1.344
777,2.5544,8.0,2.996978851963746,1.1873111782477341,694.0,2.096676737160121,33.78,-118.19,1.625
4687,3.0417,41.0,6.0092879256965945,1.1362229102167183,1204.0,3.7275541795665634,33.88,-118.23,1.137
3192,24.167,468.0,5.7331786542923435,1.0672853828306264,7.020190708311925,2.593967517401392,36.79,-119.81,0.719
18242,5.1354,26.0,6.924623115577889,1.0603015075376885,1166.0,2.92964824120603,32.63,-117.04,1.816
5380,2.8357,17.0,5.308255659121172,1.059254327563249,2899.0,1.930093209054594,38.37,-121.94,1.201
18970,5.1391,9.0,6.3099337748344375,1.080794701986755,2077.0,2.750993377483444,38.27,-122.65,2.345
5296,31.667,264.0,4.437751004016064,0.9678714859437751,6.879355804460439,3.8995983935742973,33.85,-117.88,1.139
638,38.616,96.0,6.19,1.088,7.995643604287271,2.967,38.55,-122.82,1.951
13130,31.923,480.0,4.3088235294117645,1.0496323529411764,7.174724309836376,2.3988970588235294,33.88,-118.12,1.919
19571,75.19999999999999,192.0,7.070769230769231,1.0846153846153845,7.300472814267799,2.276923076923077,37.83,-122.16,3.702
20117,5.0787,45.0,5.790625,1.025,945.0,2.953125,33.84,-118.17,2.192
12282,3.5536,34.0,5.218333333333334,1.115,2204.0,3.6733333333333333,37.71,-122.45,2.51
14336,2.8323,40.0,5.386804657179819,1.0504527813712807,1998.0,2.5847347994825354,35.17,-119.46,0.508
12635,1.4868,36.0,4.665760869565218,1.1331521739130435,902.0,2.4510869565217392,33.96,-118.29,1.132
15431,35.5,204.0,4.794007490636704,0.951310861423221,6.56244409369372,2.647940074906367,37.09,-119.65,1.063
306,3.2664,29.0,5.057899901864573,1.0637880274779195,2459.0,2.4131501472031402,38.13,-122.23,1.429
15418,48.993,408.0,5.651282051282052,0.9487179487179487,7.243512974665482,2.3897435897435897,37.99,-122.55,3.199
16774,3.358,26.0,4.253475935828877,1.1229946524064172,1720.0,1.839572192513369,34.1,-118.35,3.645
12499,34.492,396.0,4.879417879417879,1.0644490644490645,7.138866999945524,2.6174636174636174,37.69,-122.48,2.643
8667,2.652,17.0,5.248543689320388,1.0679611650485437,1241.0,2.4097087378640776,38.3,-122.48,1.713
10172,76.685,396.0,6.178217821782178,0.9579207920792079,7.002155954403621,2.717821782178218,33.88,-118.39,4.743
5188,52.835,396.0,5.928057553956834,0.9658273381294964,7.204892510204673,2.4190647482014387,32.75,-117.02,2.171
584,8.8342,52.0,8.345205479452055,1.021917808219178,975.0,2.671232876712329,37.89,-122.27,4.305
2095,42.036,408.0,4.9906759906759905,0.9906759906759907,7.352441100243583,3.634032634032634,33.65,-117.93,2.201
9821,102.264,540.0,3.1666666666666665,0.8333333333333334,8.917444732471514,1243.3333333333333,38.32,-121.98,1.375
2019,69.399,216.0,6.727112676056338,1.0140845070422535,7.266128779556451,2.517605633802817,33.9,-117.9,3.496
1048,4.0313,18.0,15.813953488372093,3.116279069767442,350.0,2.7131782945736433,39.04,-120.16,1.26
2883,3.4208,22.0,3.929368029739777,1.0055762081784387,1300.0,2.41635687732342,33.87,-118.36,2.9
1386,42.154999999999994,96.0,8.315391879131257,1.3229461756373937,8.058327306580958,2.9830028328611897,32.65,-117.04,2.478
16196,49.766000000000005,120.0,6.887147335423197,1.031347962382445,6.970730078143525,3.335423197492163,34.87,-120.4,1.996
4540,32.277,48.0,6.541910331384016,1.1695906432748537,8.047829357457841,3.046783625730994,34.47,-117.54,1.265
15025,6.7867,17.0,6.6292335115864525,1.0481283422459893,2089.0,3.7237076648841354,37.41,-121.87,2.737
15158,4.5417,25.0,5.065868263473054,0.9860279441117764,1185.0,2.3652694610778444,37.65,-122.1,1.944
5516,41.30200000000001,360.0,5.502183406113537,0.9694323144104804,6.459904454377535,2.7860262008733625,34.22,-118.35,2.583
12870,23.506999999999998,468.0,5.165636588380717,1.0061804697156984,7.655390644826152,2.6093943139678615,39.74,-122.19,0.656
270,48.125,408.0,6.296829971181556,1.0720461095100864,6.894670039433482,2.84149855907781,34.19,-118.56,2.667
10457,2.625,47.0,4.963855421686747,1.3433734939759037,533.0,3.210843373493976,37.74,-122.16,0.982
1964,6.918,32.0,6.87719298245614,0.9824561403508771,262.0,2.2982456140350878,36.59,-121.89,5.00001
16576,45.69,480.0,6.064171122994653,0.983957219251337,6.115892125483034,2.4171122994652405,34.16,-118.43,3.339
8519,3.2813,33.0,5.15268817204301,0.9720430107526882,1391.0,2.9913978494623654,37.96,-121.7,1.514
8226,2.483,44.0,3.7142857142857144,1.0408163265306123,339.0,3.4591836734693877,37.71,-122.46,2.143
18302,2.5625,33.0,4.475524475524476,1.0734265734265733,999.0,3.493006993006993,37.76,-122.17,0.893
3801,26.298,480.0,3.4138655462184873,1.050420168067227,7.619233416226805,4.277310924369748,33.93,-118.36,1.565
4863,2.3594,30.0,5.03728813559322,1.076271186440678,1940.0,3.288135593220339,37.29,-120.46,0.723
18019,38.603,264.0,5.354260089686099,0.9282511210762332,6.302618975744905,2.4439461883408073,38.68,-121.31,1.343
14980,2.8906,18.0,6.485714285714286,1.1428571428571428,272.0,2.5904761904761906,39.1,-122.94,1.406
5881,3.2679,26.0,4.182795698924731,0.9301075268817204,539.0,2.8978494623655915,33.86,-118.08,2.365
2981,3.5227,38.0,4.584269662921348,1.0292134831460673,1775.0,3.9887640449438204,33.93,-118.13,2.024
9122,39.15,408.0,5.301639344262295,1.1278688524590164,6.844815479208263,3.0754098360655737,34.2,-118.5,2.177
12262,2.725,23.0,5.633738601823708,1.168693009118541,1938.0,2.945288753799392,34.01,-117.35,0.953
13011,4.1923,47.0,5.152694610778443,1.026946107784431,834.0,2.497005988023952,34.19,-118.34,2.312
19644,14.463999999999999,420.0,4.231810490693739,1.101522842639594,7.075808863978387,2.0,34.07,-117.65,1.132
11549,4.2232,33.0,6.1896955503512885,1.0866510538641687,1015.0,2.377049180327869,37.46,-122.23,3.637
1134,40.739000000000004,252.0,5.98816029143898,1.006375227686703,8.119398589612294,3.058287795992714,38.69,-121.3,1.154
14585,4.9671,24.0,4.188725490196078,1.071078431372549,892.0,2.1862745098039214,37.36,-122.02,3.352
464,3.7167,17.0,5.034129692832765,1.0511945392491469,549.0,1.8737201365187712,32.8,-117.05,1.804
1836,2.267,17.0,5.5271149674620395,1.1648590021691974,1118.0,2.4251626898047722,40.89,-121.67,0.578
5643,32.705,624.0,4.772479564032698,1.0245231607629428,7.316548177182976,2.0490463215258856,37.85,-122.26,2.418
12467,70.549,624.0,6.785714285714286,0.9514285714285714,6.70196036600254,2.322857142857143,37.82,-122.21,3.314
18752,1.5156,44.0,5.004282655246253,1.2055674518201285,1238.0,2.650963597430407,34.13,-117.29,0.758
1131,4.6591,27.0,6.4964200477326965,1.1169451073985681,1164.0,2.7780429594272076,34.26,-118.49,2.399
1229,56.674,132.0,6.196969696969697,1.02020202020202,6.470799503782602,3.257575757575758,33.02,-116.84,2.098
5614,2.3812,21.0,3.725,1.075,686.0,1.715,33.88,-118.31,2.375
1319,5.5681,15.0,6.359848484848484,1.0265151515151516,928.0,3.515151515151515,34.17,-118.94,2.356
17753,26.442,408.0,3.1272727272727274,0.6909090909090909,5.0106352940962555,2.709090909090909,38.61,-121.44,0.55
18364,4.5714,18.0,6.362917398945519,1.0764499121265378,4168.0,3.662565905096661,37.0,-121.57,2.603
18555,109.201,264.0,8.604754829123328,1.049034175334324,7.630461261783627,3.0594353640416045,34.15,-118.57,5.00001
15423,37.969,168.0,5.105603448275862,1.3017241379310345,7.344072850573066,3.331896551724138,33.91,-118.09,1.594
18669,144.219,624.0,8.253731343283581,0.9502487562189055,6.253828811575473,2.582089552238806,37.56,-122.35,5.00001
14873,42.415000000000006,624.0,5.695121951219512,0.9634146341463414,6.854354502255021,2.8871951219512195,34.07,-117.74,1.401
3274,19.032,180.0,4.3313953488372094,1.056201550387597,7.227662498728654,2.6666666666666665,39.14,-123.21,1.0
10649,51.06099999999999,312.0,6.714765100671141,1.0134228187919463,6.729824070489475,2.8053691275167787,33.78,-118.03,2.575
20445,39.063,216.0,5.740139211136891,1.0417633410672853,7.146772179452637,2.9443155452436196,35.47,-120.66,1.848
9872,3.7286,26.0,7.101449275362318,1.0326086956521738,1862.0,3.3731884057971016,34.13,-117.35,1.32
2729,19.330000000000002,360.0,4.295,0.9875,6.818924065275521,2.285,37.66,-120.99,1.07
10503,40.0,48.0,5.268041237113402,1.0738831615120275,7.060476365999801,2.0,33.16,-117.23,2.281
1003,3.0081,5.0,4.699029126213592,1.1359223300970873,1302.0,2.1067961165048543,34.66,-120.46,1.352
8177,1.4917,35.0,3.8472906403940885,0.9926108374384236,1587.0,3.9088669950738915,33.93,-118.26,0.932
8785,37.344,564.0,6.219101123595506,1.1179775280898876,6.082218910376446,2.455056179775281,33.99,-118.34,1.794
19488,3.2437,44.0,4.996138996138996,1.0386100386100385,645.0,2.4903474903474905,36.96,-122.04,2.239
2247,51.333,516.0,5.335968379446641,1.007905138339921,7.044905117129371,2.2648221343873516,33.97,-118.39,3.459
17520,24.937,372.0,5.278026905829597,0.9910313901345291,6.61338421837956,3.336322869955157,36.65,-120.25,0.66
5880,30.347,204.0,4.50580997949419,1.0423786739576213,8.40290404501411,3.047846889952153,34.23,-118.59,2.545
12753,4.7333,33.0,6.796143250688705,1.0385674931129476,1052.0,2.8980716253443526,34.28,-119.22,2.575
8060,2.151,33.0,4.861244019138756,0.9856459330143541,617.0,2.952153110047847,37.59,-120.89,1.958
1994,40.340999999999994,396.0,5.565040650406504,1.1382113821138211,6.63200177739563,3.0813008130081303,38.24,-122.62,1.565
2628,3.1906,11.0,5.877667140825036,1.0995732574679944,2012.0,2.8620199146514937,33.22,-116.9,2.345
9719,3.9617,6.0,6.910372608257805,1.1424974823766365,5860.0,2.9506545820745216,33.57,-117.23,1.83
15926,51.449999999999996,228.0,4.216032608695652,1.094429347826087,7.806289289267033,1.6677989130434783,33.83,-118.43,4.202
539,33.083,240.0,5.387832699619772,1.0,6.74993119378857,3.2433460076045626,37.53,-120.79,1.083
12070,4.8917,45.0,5.918088737201365,1.129692832764505,797.0,2.720136518771331,33.83,-118.12,2.228
5506,3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,1.382
15270,3.4531,44.0,5.778801843317972,1.1612903225806452,498.0,2.294930875576037,37.98,-122.03,1.489
5051,55.714,408.0,6.2445582586427655,1.0435339308578746,7.8328075165248645,3.2279129321382842,34.27,-118.49,2.259
9173,2.5625,23.0,3.8995215311004783,0.8660287081339713,1267.0,3.0311004784688995,32.61,-117.06,1.311
7537,64.46900000000001,348.0,5.536585365853658,1.0975609756097562,4.727387818712341,2.731707317073171,36.99,-122.01,2.714
5502,17.132,456.0,4.408740359897172,1.06426735218509,7.44716835960004,4.406169665809768,34.0,-118.24,1.082
6339,55.418000000000006,432.0,5.8474576271186445,0.9539951573849879,7.103322062526113,2.9418886198547214,34.17,-118.07,3.261
13025,1.7165,30.0,4.345679012345679,1.0061728395061729,1184.0,3.654320987654321,36.54,-119.39,0.591
4238,47.336999999999996,264.0,5.76008064516129,1.0403225806451613,7.7886260656250315,4.862903225806452,32.57,-117.05,1.276
17171,3.7308,34.0,5.048611111111111,1.0847222222222221,2171.0,3.015277777777778,33.95,-118.1,1.969
18989,6.541,21.0,7.202439024390244,1.0219512195121951,1397.0,3.4073170731707316,34.16,-118.95,2.915
2331,4.0347,34.0,5.311015118790497,1.0561555075593954,1139.0,2.4600431965442766,34.16,-118.43,3.536
19567,46.786,192.0,5.350061199510404,1.08812729498164,7.836369760545124,3.0966952264381886,37.59,-122.03,2.56
8208,2.2596,40.0,3.6346604215456675,0.9812646370023419,1919.0,4.494145199063232,34.01,-118.16,1.375
15012,44.464,348.0,5.9535655058043115,1.2802653399668324,6.976348070447749,1.7744610281923714,33.51,-117.77,5.00001
5865,36.094,348.0,4.930434782608696,1.0826086956521739,7.754481547470383,3.378260869565217,34.09,-118.01,1.792
6882,1.3125,37.0,3.25,0.967391304347826,318.0,3.4565217391304346,34.1,-118.17,1.458
16451,51.786,192.0,6.860714285714286,1.1142857142857143,6.760414691083428,3.0785714285714287,33.28,-117.17,3.768
6681,4.8173,22.0,5.536231884057971,0.9449275362318841,1001.0,2.9014492753623187,38.15,-121.74,1.158
9205,30.047,108.0,4.008108108108108,1.0405405405405406,7.266128779556451,1.9324324324324325,37.37,-122.03,2.56
16792,40.042,624.0,4.216216216216216,1.1486486486486487,6.018593214496234,2.77027027027027,37.76,-122.39,2.083
14288,5.3963,33.0,7.509394572025053,1.0835073068893528,1207.0,2.519832985386221,34.45,-119.61,5.00001
13221,35.313,408.0,5.7018867924528305,1.0264150943396226,6.651571873589727,2.9169811320754717,33.87,-117.58,1.421
2194,61.419,312.0,7.032075471698113,1.079245283018868,7.45298232946546,3.2528301886792454,34.23,-118.61,3.273
5144,33.939,276.0,3.7406103286384975,1.0211267605633803,7.589841512182657,2.3204225352112675,33.78,-117.85,2.121
13799,3.275,17.0,5.4613686534216335,1.0596026490066226,1649.0,3.6401766004415013,37.93,-121.05,1.565
7814,3.5982,35.0,5.1976401179941005,1.0324483775811208,686.0,2.023598820058997,38.29,-122.46,2.717
19463,2.8417,34.0,3.564638783269962,0.9524714828897338,1491.0,2.834600760456274,33.99,-118.47,3.214
15661,2.6,40.0,3.824,1.004,2077.0,4.154,34.02,-118.14,1.806
4903,17.0,204.0,5.20554272517321,1.120092378752887,6.915723448631314,2.325635103926097,39.43,-121.22,0.923
18714,6.3967,36.0,6.666666666666667,1.0481927710843373,655.0,2.6305220883534135,37.39,-122.11,5.00001
12762,3.3512,32.0,4.224308300395257,1.0484189723320159,2812.0,2.7786561264822134,34.1,-118.07,2.141
8924,36.343,336.0,6.861003861003861,1.1853281853281854,6.582025138892826,2.7837837837837838,34.96,-117.08,0.798
6232,3.25,52.0,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,34.13,-118.21,2.142
12603,69.77199999999999,204.0,7.2582236842105265,1.105263157894737,7.423568444259167,2.7532894736842106,37.12,-122.0,3.833
4136,6.3302,39.0,7.54,1.068,1265.0,2.53,37.82,-122.2,3.628
13961,6.2742,20.0,7.055813953488372,1.0488372093023255,1669.0,3.8813953488372093,37.32,-121.79,2.413
16404,34.861,360.0,5.1337325349301395,1.0399201596806387,7.355641102974253,3.121756487025948,33.94,-118.03,1.772
17186,4.1576,26.0,5.175925925925926,1.0169753086419753,2020.0,3.117283950617284,34.21,-118.86,2.118
10957,0.9283,10.0,6.463157894736842,1.4842105263157894,195.0,2.0526315789473686,39.33,-120.17,1.163
11537,41.135999999999996,360.0,4.145009416195857,1.0527306967984935,7.085901464365611,2.248587570621469,34.12,-118.07,2.799
12396,39.696,300.0,10.352941176470589,1.2058823529411764,4.605170185988092,2.911764705882353,34.01,-117.61,5.0
18323,40.977,576.0,5.242063492063492,1.0436507936507937,6.2285110035911835,2.007936507936508,37.8,-122.21,2.297
10667,3.3036,52.0,8.725,1.475,121.0,3.025,37.7,-121.04,1.975
10554,47.931,432.0,5.462585034013605,1.0816326530612246,6.7912214627261855,3.0238095238095237,34.1,-118.05,2.726
11354,34.412,468.0,4.17340521114106,1.0745732255166218,7.676473646389156,1.9371069182389937,37.59,-122.37,3.538
5923,4.4643,35.0,5.710059171597633,0.9704142011834319,805.0,2.3816568047337277,38.6,-121.36,1.33
18094,26.736,624.0,4.0,1.0977011494252873,5.846438775057725,1.9827586206896552,37.84,-122.26,1.913
11324,4.8021,45.0,5.927536231884058,1.0434782608695652,340.0,2.463768115942029,37.74,-121.42,1.335
15757,15.565,420.0,2.056890012642225,1.0594184576485461,8.01102337918644,3.809102402022756,34.05,-118.28,1.525
5307,19.531,324.0,4.075675675675676,1.0810810810810811,6.616065185132817,4.032432432432432,34.09,-117.58,1.008
19379,31.875,60.0,5.3788927335640135,1.0968858131487889,7.508787170634276,3.1539792387543253,33.24,-117.29,1.538
19125,3.7091,31.0,6.235169491525424,1.097457627118644,1703.0,3.608050847457627,33.86,-118.07,2.259
18495,3.2833,33.0,6.329004329004329,1.0432900432900434,569.0,2.463203463203463,39.5,-121.52,0.826
3755,40.529,204.0,5.643026004728132,1.033096926713948,7.094234845924755,2.8463356973995273,35.34,-119.05,1.062
1903,3.5673,17.0,5.453731343283582,1.0388059701492538,766.0,2.2865671641791043,34.65,-118.23,1.363
12241,25.588,420.0,3.2589285714285716,0.875,6.139884552226255,4.133928571428571,32.7,-117.13,0.788
11883,89.955,468.0,6.976228209191759,0.9793977812995246,7.388327859577107,2.561014263074485,37.44,-122.19,5.00001
17406,15.625,60.0,2.577181208053691,0.8791946308724832,6.018593214496234,2.751677852348993,34.19,-119.18,0.875
19699,42.980999999999995,624.0,6.329113924050633,1.2151898734177216,5.8971538676367405,2.2974683544303796,34.11,-118.15,3.528
485,35.893,576.0,5.625954198473282,1.2671755725190839,6.137727054086234,3.5267175572519083,34.13,-118.23,2.125
10280,3.6273,7.0,6.651162790697675,1.140396210163652,2975.0,2.5624461670973298,33.61,-117.21,1.509
12782,4.3594,15.0,5.420054200542006,1.089430894308943,778.0,2.1084010840108403,32.81,-117.07,2.242
191,37.5,384.0,5.84070796460177,1.2831858407079646,6.866933284461882,8.486725663716815,33.74,-117.89,1.59
405,30.149,624.0,4.276639344262295,1.0450819672131149,7.088408778675395,2.4528688524590163,37.8,-122.25,2.184
7926,5.3032,52.0,5.095744680851064,1.0283687943262412,980.0,3.475177304964539,34.08,-118.12,2.457
1069,31.403,360.0,3.5417558886509637,0.9293361884368309,7.519692404116539,3.9464668094218416,33.74,-117.93,1.53
2225,34.375,552.0,4.044345898004434,0.9711751662971175,7.0909098220799835,2.6607538802660753,33.86,-118.19,1.567
8400,2.4375,29.0,6.74496644295302,1.0201342281879195,513.0,3.442953020134228,33.99,-117.64,1.813
5725,21.78,204.0,5.111301369863014,1.0445205479452055,7.3427791893318455,2.643835616438356,40.59,-124.14,0.768
8225,6.0497,14.0,7.1386666666666665,0.9813333333333333,1288.0,3.4346666666666668,38.0,-121.9,1.775
13451,51.193999999999996,216.0,6.477037037037037,1.0903703703703704,7.295735072749282,2.1822222222222223,33.12,-117.2,2.478
9184,55.0,192.0,6.8991031390134525,1.0426008968609866,7.362645270417825,3.531390134529148,37.99,-121.8,1.795
12375,51.70099999999999,444.0,5.598870056497175,1.0169491525423728,6.139884552226255,2.615819209039548,37.54,-122.28,2.942
11601,2.0395,26.0,4.72354211663067,1.019438444924406,1339.0,2.8920086393088553,40.57,-122.34,0.679
3415,3.2333,48.0,5.045296167247387,1.0278745644599303,681.0,2.3728222996515678,34.11,-118.29,4.364
14749,3.5045,30.0,3.791946308724832,1.0738255033557047,932.0,2.0850111856823266,37.39,-122.07,3.525
2296,33.690000000000005,360.0,4.378830083565459,1.0083565459610029,7.20934025660291,3.7632311977715878,33.76,-117.99,1.909
16187,32.545,324.0,4.962472406181015,1.0286975717439293,7.405495663199472,3.629139072847682,36.61,-121.83,1.312
5531,19.818,396.0,2.3061889250814334,1.1172638436482085,7.607878073278507,3.278501628664495,34.06,-118.27,2.083
15272,2.6442,47.0,3.6709401709401708,1.0213675213675213,913.0,3.9017094017094016,34.09,-118.23,1.361
18674,25.03,204.0,6.935960591133005,1.5738916256157636,6.93537044601511,2.5295566502463056,40.77,-121.86,0.656
16387,4.5192,52.0,5.582781456953643,1.0596026490066226,333.0,2.205298013245033,34.06,-118.37,4.46
3392,3.301,27.0,4.439624853458382,1.0703399765533412,1992.0,2.335287221570926,34.13,-118.07,2.512
